Relation	Catalogue ARK	Repository	Shelfmark	Title	Language	Creator	Date	Digitised by	Source images	Metadata Source	Format	Type	Gallica
http://catalogue.bnf.fr/ark:/12148/cb302715432	ark:/12148/cb302715432	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-1982	Cinna, ou la Clémence d'Auguste, tragédie (par P. Corneille)...	français	Corneille, Pierre	1643	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280291c	In-12, 10 ff. non ch., 76 p., front. gravé. (Picot, 21.)	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280291c
http://catalogue.bnf.fr/ark:/12148/cb38650349q	ark:/12148/cb38650349q	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-1986	Cinna, tragedie.	français	Corneille, Pierre	1664	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280294m	[12]-71-[1] p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280294m
http://catalogue.bnf.fr/ark:/12148/cb38650348c	ark:/12148/cb38650348c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-1985	Cinna ou la Clémence d'Auguste	français	Corneille, Pierre	1656	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280296f	72 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280296f
http://catalogue.bnf.fr/ark:/12148/cb386503231	ark:/12148/cb386503231	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-1944	Horace, tragédie par le Sieur Corneille...	français	Corneille, Pierre	1654	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280299p	3 ff. non ch., 65 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280299p
http://catalogue.bnf.fr/ark:/12148/cb38650324c	ark:/12148/cb38650324c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-1945	Horace, tragédie par P. Corneille	français	Corneille, Pierre	1663	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280300w	2 ff. non ch., 64 p. : front. gr. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280300w
http://catalogue.bnf.fr/ark:/12148/cb38650397k	ark:/12148/cb38650397k	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2071	Pompée, tragédie par P. Corneille	français	Corneille, Pierre	1682	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280304j	66 p., 1 f. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280304j
http://catalogue.bnf.fr/ark:/12148/cb45704160g	ark:/12148/cb45704160g	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-1834	La suitte et le mariage du Cid : tragi-comédie / [par U. Chevreau]	français	Chevreau, Urbain	1638	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280309m	83 p. ; in-18	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280309m
http://catalogue.bnf.fr/ark:/12148/cb386502363	ark:/12148/cb386502363	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-1784	Le Cid, tragédie	français	Corneille, Pierre	1651	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280315b	9 ff. non ch., 120 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280315b
http://catalogue.bnf.fr/ark:/12148/cb38650371w	ark:/12148/cb38650371w	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2018	Polyeucte martyr, tragédie chrestienne	français	Corneille, Pierre	1652	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280316r	6 ff. non ch., 108 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280316r
http://catalogue.bnf.fr/ark:/12148/cb38650373k	ark:/12148/cb38650373k	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2021	Polyeucte martyr, tragédie par Mr de Corneille	français	Corneille, Pierre	1685	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280318k	8 ff. non ch., 79 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280318k
http://catalogue.bnf.fr/ark:/12148/cb38650466k	ark:/12148/cb38650466k	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2193	Oedipe, tragédie par P. Corneille	français	Corneille, Pierre	1660	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280331f	5 ff. non ch., 72 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280331f
http://catalogue.bnf.fr/ark:/12148/cb31382774n	ark:/12148/cb31382774n	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2975	Les Pretieuses ridicules comedie. Representée au Petit Bourbon. Nouvellement mises en vers. Seconde edition.	français		1661	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280394z	[12] f., 60 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280394z
http://catalogue.bnf.fr/ark:/12148/cb38650754d	ark:/12148/cb38650754d	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2794 (1)	Les Oeuvres de Monsieur Molière...	français	Molière	1673	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280396s	2 vol. : front. gr. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280396s
http://catalogue.bnf.fr/ark:/12148/cb455688848	ark:/12148/cb455688848	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2986	Sganarelle ou Le cocu imaginaire. Comedie. Avec les arguments de chaque scene.	français	Molière	1660	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280398m	[8]-58-[2] p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280398m
http://catalogue.bnf.fr/ark:/12148/cb32457913w	ark:/12148/cb32457913w	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2989	Sganarelle, ou le cocu imaginaire. Comedie. Avec les argumens de chaque scene.	français	Molière	1663	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280401n	[6] f., 59, [1] p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280401n
http://catalogue.bnf.fr/ark:/12148/cb38650836r	ark:/12148/cb38650836r	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2940	Dépit amoureux. Comedie, representée sur le Theatre du Palais Royal. De I. B. P. Moliere	français	Molière	1663	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280403g	91 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280403g
http://catalogue.bnf.fr/ark:/12148/cb38650758s	ark:/12148/cb38650758s	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2803 (4)	L'Impromptu de Versailles, comédie...	français	Molière	1689	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280408j	35 p. : front. gr. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280408j
http://catalogue.bnf.fr/ark:/12148/cb386507563	ark:/12148/cb386507563	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2803 (2)	La Comtesse d'Escarbagnas, comédie...	français	Molière	1689	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280409z	32 p. : front. gr. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280409z
http://catalogue.bnf.fr/ark:/12148/cb38650755r	ark:/12148/cb38650755r	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2803 (1)	Les amans magnifiques, comedie meslée de musique, &amp; d'entrées de balet Par J. B. P. de Moliere	français	Molière	1689	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280410m	72 p. : ill. (front. gr.) ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280410m
http://catalogue.bnf.fr/ark:/12148/cb386508493	ark:/12148/cb386508493	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2958	Les Précieuses ridicules, comédie par J. B. P. Molière	français	Molière	1674	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280415p	48 p. : front. gr. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280415p
http://catalogue.bnf.fr/ark:/12148/cb45749024c	ark:/12148/cb45749024c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2939	Le dépit amoureux, comedie. Representée sur le Theatre du Palais Royal. De J. B. P. Moliere	français	Molière	1663	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280417h	In-16°, 105 p. ; 14 cm	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280417h
http://catalogue.bnf.fr/ark:/12148/cb38650757f	ark:/12148/cb38650757f	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2803 (3)	Dom Garcie de Navarre ou le Prince jaloux, comédie...	français	Molière	1689	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280418x	71 p. : front. gr. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280418x
http://catalogue.bnf.fr/ark:/12148/cb38650893k	ark:/12148/cb38650893k	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3028	Les Fascheux, comédie de J. B. P. Molière, représentée sur le théâtre du Palais Royal	français	Molière	1693	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280440r	60 p. : front. gr. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280440r
http://catalogue.bnf.fr/ark:/12148/cb38650891w	ark:/12148/cb38650891w	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3026	Les fascheux, comédie de J. B. P. Molière, représentée sur le théâtre du Palais Royal	français	Molière	1668	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280442k	8 ff. non ch., 54 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280442k
http://catalogue.bnf.fr/ark:/12148/cb386509001	ark:/12148/cb386509001	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3036	L'Escole des femmes, comédie par J. B. P. Molière	français	Molière	1669	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280444d	5 ff. non ch., 95 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280444d
http://catalogue.bnf.fr/ark:/12148/cb38650917r	ark:/12148/cb38650917r	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3059	La Critique de l'Escole des femmes, comédie par J. B. P. Molière	français	Molière	1674	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280445t	45 p. : front. gr. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280445t
http://catalogue.bnf.fr/ark:/12148/cb309589262	ark:/12148/cb309589262	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2990	Sganarelle, ou le cocu imaginaire. Comedie. Avec les argumens de chaque scene.	français	Molière	1665	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280447n	[6] f., 59, [1] p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280447n
http://catalogue.bnf.fr/ark:/12148/cb386509241	ark:/12148/cb386509241	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3070	Le Mariage forcé, comédie par J. B. P. de Molière	français	Molière	1674	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280449g	36 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280449g
http://catalogue.bnf.fr/ark:/12148/cb30958906f	ark:/12148/cb30958906f	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3081	Les Plaisirs de l'isle enchantée, ou la Princesse d'Élide, comédie de M. Molière	français	Molière	1668	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280451j	In-12, 96 p.	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280451j
http://catalogue.bnf.fr/ark:/12148/cb38650901c	ark:/12148/cb38650901c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3037	L'Escole des femmes, comédie par J. B. P. Molière	français	Molière	1674	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280452z	84 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280452z
http://catalogue.bnf.fr/ark:/12148/cb38650878p	ark:/12148/cb38650878p	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3006	L'Escole des maris, comédie de J. B. P. Molière, représentée sur le théâtre du Palais Royal	français	Molière	1674	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280453c	60 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280453c
http://catalogue.bnf.fr/ark:/12148/cb38650877b	ark:/12148/cb38650877b	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3005	L'Escole des maris, comedie, de J. B. P. Moliere. Representée sur le theatre du Palais Royal.	français	Molière	1664	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280454s	[4] f., 65, [3] p. : front. gr. s. c. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280454s
http://catalogue.bnf.fr/ark:/12148/cb386508880	ark:/12148/cb386508880	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3022	Les Fâcheux, comédie de J. B. P. Molière, représentée sur le théâtre du Palais Royal	français	Molière	1662	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280456m	6 ff. non ch., 52 [sic pour 76] p. et privilège ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280456m
http://catalogue.bnf.fr/ark:/12148/cb386508671	ark:/12148/cb386508671	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-2991	Sganarelle ou le Cocu imaginaire, comédie par J. B. P. Molière [sic]	français	Molière	1666	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280460h	45 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280460h
http://catalogue.bnf.fr/ark:/12148/cb38650890j	ark:/12148/cb38650890j	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3024	Les Fascheux, comédie de J. B. P. Molière, représentée sur le théâtre du Palais Royal	français	Molière	1662	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280461x	8 ff. non ch., 43 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280461x
http://catalogue.bnf.fr/ark:/12148/cb386508989	ark:/12148/cb386508989	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3034	L'Escole des femmes, comédie par J. B. P. Molière	français	Molière	1663	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280462b	88 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280462b
http://catalogue.bnf.fr/ark:/12148/cb30958739v	ark:/12148/cb30958739v	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3225	Le medecin malgre luy. Comedie. Par J.-B. P. Moliere	français	Molière	1673	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280463r	[6]-87 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280463r
http://catalogue.bnf.fr/ark:/12148/cb30958375m	ark:/12148/cb30958375m	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3137	L'Amour médecin, comédie, par J.-B. P. Molière	français	Molière	1674	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280465k	In-12, 56 p. (Lacroix, 104.)	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280465k
http://catalogue.bnf.fr/ark:/12148/cb45796169x	ark:/12148/cb45796169x	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3134	L'Amour medecin, comedie, Par J. B. P. Moliere	français	Molière	1666	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280467d	5 ff. préliminaires non chiffrés, 95 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280467d
http://catalogue.bnf.fr/ark:/12148/cb45785639x	ark:/12148/cb45785639x	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3144	Le Misantrope, comedie. Par J. B. P. de Moliere	français	Molière	1667	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280468t	10 ff. préliminaires non chiffrés, 84 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280468t
http://catalogue.bnf.fr/ark:/12148/cb386509799	ark:/12148/cb386509799	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3149	Le misantrope, comédie par J. B. P. de Molière	français	Molière	1675	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280470w	4 ff. non ch., 84 p. : front. gr. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280470w
http://catalogue.bnf.fr/ark:/12148/cb386509706	ark:/12148/cb386509706	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3136	L'Amour médecin, comédie...	français	Molière	1669	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280475z	4 ff. non ch., 64 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280475z
http://catalogue.bnf.fr/ark:/12148/cb386509768	ark:/12148/cb386509768	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3146	Le misantrope, comédie par I. B. P. de Molière	français	Molière	1668	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280477s	13 ff. non ch., 80 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280477s
http://catalogue.bnf.fr/ark:/12148/cb38651122c	ark:/12148/cb38651122c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3401	George Dandin, ou le mary confondu, comédie par J. B. P. de Molière	français	Molière	1670	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280537m	56 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280537m
http://catalogue.bnf.fr/ark:/12148/cb457855567	ark:/12148/cb457855567	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3271	L'Imposteur, ou le Tartuffe, comedie. Par I. B. P. de Moliere	français	Molière	1669	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280539f	2 ff. préliminaires non chiffrés, 96 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280539f
http://catalogue.bnf.fr/ark:/12148/cb386511211	ark:/12148/cb386511211	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3400	George Dandin, ou Le mary confondu, comédie par J. B. P. de Molière	français	Molière	1669	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280543b	60 p. : planche gr. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280543b
http://catalogue.bnf.fr/ark:/12148/cb38651048s	ark:/12148/cb38651048s	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3272	L'Imposteur ou le Tartuffe, comédie par J. B. P. de Molière	français	Molière	1669	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280546k	84 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280546k
http://catalogue.bnf.fr/ark:/12148/cb38651153n	ark:/12148/cb38651153n	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3460	Monsieur de Pourceaugnac, comédie faite à Chambord pour le divertissement du Roy, par J. B. P. Molière	français	Molière	1670	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280556z	72 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280556z
http://catalogue.bnf.fr/ark:/12148/cb45837714g	ark:/12148/cb45837714g	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3586	Le Malade imaginaire, comedie en trois actes. Mélez de Danses &amp; de Musique	français	Molière	1674	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280557c	107 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280557c
http://catalogue.bnf.fr/ark:/12148/cb386511540	ark:/12148/cb386511540	Bibliothèque nationale de France	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3461	Monsieur de Pourceaugnac, comédie faite à Archambord [sic] pour le divertissement du Roy par J. B. P. Molière	français	Molière	1671	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k1280560v	4 ff. non ch., 138 p. ; In-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k1280560v
